datetime (UTC),"coordinates (lat,lon)",model (name),model elevation (surface),utc_offset (hrs),temperature (degC),relative_humidity (0-1),wind_speed (m/s),wind_direction (deg),10m_wind_gust (m/s),total_cloud_cover (0-1),total_precipitation (mm of water equivalent)
2024-04-18 23:00:00,"(16.068, 108.212)",era5,90.12,7.00,26.99,0.93,3.28,152.72,5.47,0.52,0.00
2024-04-19 00:00:00,"(16.068, 108.212)",era5,90.12,7.00,27.72,0.89,3.36,152.64,6.00,0.52,0.00
2024-04-19 01:00:00,"(16.068, 108.212)",era5,90.12,7.00,28.20,0.86,3.64,151.50,6.46,0.25,0.00
2024-04-19 02:00:00,"(16.068, 108.212)",era5,90.12,7.00,29.94,0.77,3.85,149.51,7.08,0.18,0.00
2024-04-19 03:00:00,"(16.068, 108.212)",era5,90.12,7.00,30.52,0.74,3.85,143.98,7.27,0.04,0.00
2024-04-19 04:00:00,"(16.068, 108.212)",era5,90.12,7.00,30.91,0.71,3.92,134.61,7.48,0.06,0.00
2024-04-19 05:00:00,"(16.068, 108.212)",era5,90.12,7.00,31.02,0.69,4.17,124.94,7.85,0.08,0.03
2024-04-19 06:00:00,"(16.068, 108.212)",era5,90.12,7.00,31.08,0.69,4.71,119.07,8.60,0.19,0.00
2024-04-19 07:00:00,"(16.068, 108.212)",era5,90.12,7.00,30.85,0.70,4.99,117.78,8.40,0.24,0.18
2024-04-19 08:00:00,"(16.068, 108.212)",era5,90.12,7.00,30.01,0.75,4.87,118.16,8.26,0.49,0.18
2024-04-19 09:00:00,"(16.068, 108.212)",era5,90.12,7.00,29.51,0.78,4.88,129.18,7.98,0.42,0.03
2024-04-19 10:00:00,"(16.068, 108.212)",era5,90.12,7.00,29.05,0.78,4.42,132.82,6.81,0.63,0.00
2024-04-19 11:00:00,"(16.068, 108.212)",era5,90.12,7.00,28.92,0.79,3.94,132.46,6.12,0.33,0.00
2024-04-19 12:00:00,"(16.068, 108.212)",era5,90.12,7.00,28.46,0.81,3.82,133.78,5.60,0.24,0.00
2024-04-19 13:00:00,"(16.068, 108.212)",era5,90.12,7.00,28.38,0.82,3.71,133.94,5.60,0.12,0.00
2024-04-19 14:00:00,"(16.068, 108.212)",era5,90.12,7.00,28.06,0.84,3.68,136.26,5.19,0.17,0.00
2024-04-19 15:00:00,"(16.068, 108.212)",era5,90.12,7.00,27.53,0.86,3.70,139.96,5.16,0.05,0.00
2024-04-19 16:00:00,"(16.068, 108.212)",era5,90.12,7.00,27.59,0.86,3.48,145.71,4.94,0.04,0.00
2024-04-19 17:00:00,"(16.068, 108.212)",era5,90.12,7.00,27.24,0.88,3.11,149.08,4.75,0.01,0.00
2024-04-19 18:00:00,"(16.068, 108.212)",era5,90.12,7.00,26.95,0.89,3.08,148.34,4.71,0.25,0.00
2024-04-19 19:00:00,"(16.068, 108.212)",era5,90.12,7.00,26.79,0.90,3.33,149.69,5.14,0.01,0.00
2024-04-19 20:00:00,"(16.068, 108.212)",era5,90.12,7.00,26.53,0.92,3.38,152.44,5.36,0.01,0.00
2024-04-19 21:00:00,"(16.068, 108.212)",era5,90.12,7.00,26.50,0.93,3.32,155.14,5.49,0.02,0.00
2024-04-19 22:00:00,"(16.068, 108.212)",era5,90.12,7.00,26.79,0.92,3.06,154.09,5.38,0.13,0.00
2024-04-19 23:00:00,"(16.068, 108.212)",era5,90.12,7.00,26.85,0.92,3.20,158.62,5.13,0.19,0.00
2024-04-20 00:00:00,"(16.068, 108.212)",era5,90.12,7.00,27.80,0.88,3.32,160.42,5.82,0.20,0.00
2024-04-20 01:00:00,"(16.068, 108.212)",era5,90.12,7.00,28.48,0.83,3.30,156.94,6.18,0.32,0.00
2024-04-20 02:00:00,"(16.068, 108.212)",era5,90.12,7.00,30.34,0.74,3.36,150.58,6.72,0.54,0.00
2024-04-20 03:00:00,"(16.068, 108.212)",era5,90.12,7.00,31.07,0.70,3.54,146.37,7.27,0.36,0.00
2024-04-20 04:00:00,"(16.068, 108.212)",era5,90.12,7.00,31.47,0.68,3.79,136.16,7.75,0.50,0.00
2024-04-20 05:00:00,"(16.068, 108.212)",era5,90.12,7.00,32.06,0.65,4.33,126.70,8.25,0.49,0.00
2024-04-20 06:00:00,"(16.068, 108.212)",era5,90.12,7.00,31.89,0.65,4.64,122.43,9.04,0.57,0.00
2024-04-20 07:00:00,"(16.068, 108.212)",era5,90.12,7.00,31.53,0.66,4.85,122.74,8.12,0.61,0.20
2024-04-20 08:00:00,"(16.068, 108.212)",era5,90.12,7.00,30.79,0.70,4.68,123.85,7.67,0.72,0.18
2024-04-20 09:00:00,"(16.068, 108.212)",era5,90.12,7.00,30.60,0.72,4.09,130.46,6.47,0.63,0.04
2024-04-20 10:00:00,"(16.068, 108.212)",era5,90.12,7.00,29.38,0.82,4.02,129.11,6.59,0.72,0.00
2024-04-20 11:00:00,"(16.068, 108.212)",era5,90.12,7.00,29.17,0.81,3.34,139.03,5.96,0.83,0.00
2024-04-20 12:00:00,"(16.068, 108.212)",era5,90.12,7.00,28.98,0.81,3.30,141.51,5.58,0.81,0.00
2024-04-20 13:00:00,"(16.068, 108.212)",era5,90.12,7.00,28.80,0.81,3.28,139.20,5.11,0.72,0.00
2024-04-20 14:00:00,"(16.068, 108.212)",era5,90.12,7.00,28.50,0.83,3.02,134.58,4.56,0.65,0.00
2024-04-20 15:00:00,"(16.068, 108.212)",era5,90.12,7.00,28.11,0.84,3.24,132.54,4.57,0.64,0.00
2024-04-20 16:00:00,"(16.068, 108.212)",era5,90.12,7.00,27.85,0.86,3.45,136.70,4.89,0.62,0.00
2024-04-20 17:00:00,"(16.068, 108.212)",era5,90.12,7.00,27.62,0.88,3.46,145.53,5.15,0.57,0.00
2024-04-20 18:00:00,"(16.068, 108.212)",era5,90.12,7.00,27.25,0.90,3.23,151.09,5.17,0.26,0.00
2024-04-20 19:00:00,"(16.068, 108.212)",era5,90.12,7.00,27.13,0.91,3.06,152.07,5.00,0.00,0.00
2024-04-20 20:00:00,"(16.068, 108.212)",era5,90.12,7.00,26.83,0.92,2.89,152.05,4.97,0.21,0.00
2024-04-20 21:00:00,"(16.068, 108.212)",era5,90.12,7.00,26.72,0.92,2.75,151.93,4.99,0.34,0.00
2024-04-20 22:00:00,"(16.068, 108.212)",era5,90.12,7.00,27.00,0.92,2.88,150.59,5.11,0.36,0.00
2024-04-20 23:00:00,"(16.068, 108.212)",era5,90.12,7.00,27.18,0.92,3.18,154.38,5.31,0.38,0.00
2024-04-21 00:00:00,"(16.068, 108.212)",era5,90.12,7.00,28.00,0.87,3.22,159.62,5.72,0.43,0.00
2024-04-21 01:00:00,"(16.068, 108.212)",era5,90.12,7.00,28.84,0.83,3.44,159.64,6.11,0.18,0.00
2024-04-21 02:00:00,"(16.068, 108.212)",era5,90.12,7.00,30.67,0.74,3.40,157.47,6.73,0.06,0.00
2024-04-21 03:00:00,"(16.068, 108.212)",era5,90.12,7.00,31.26,0.70,3.19,149.88,7.02,0.02,0.00
2024-04-21 04:00:00,"(16.068, 108.212)",era5,90.12,7.00,31.76,0.67,3.24,139.13,7.37,0.10,0.00
2024-04-21 05:00:00,"(16.068, 108.212)",era5,90.12,7.00,32.27,0.64,3.32,125.30,7.45,0.20,0.00
2024-04-21 06:00:00,"(16.068, 108.212)",era5,90.12,7.00,32.39,0.63,3.71,115.88,7.81,0.29,0.00
2024-04-21 07:00:00,"(16.068, 108.212)",era5,90.12,7.00,31.65,0.67,4.23,115.16,7.48,0.34,0.03
2024-04-21 08:00:00,"(16.068, 108.212)",era5,90.12,7.00,30.83,0.71,4.52,118.89,7.68,0.34,0.00
2024-04-21 09:00:00,"(16.068, 108.212)",era5,90.12,7.00,30.55,0.72,4.80,127.85,8.24,0.42,0.02
2024-04-21 10:00:00,"(16.068, 108.212)",era5,90.12,7.00,29.21,0.78,4.56,138.66,7.87,0.36,0.00
2024-04-21 11:00:00,"(16.068, 108.212)",era5,90.12,7.00,29.23,0.77,3.48,140.81,5.85,0.34,0.00
2024-04-21 12:00:00,"(16.068, 108.212)",era5,90.12,7.00,28.99,0.80,2.92,140.84,4.72,0.38,0.00
2024-04-21 13:00:00,"(16.068, 108.212)",era5,90.12,7.00,28.86,0.81,2.12,131.40,4.35,0.53,0.00
2024-04-21 14:00:00,"(16.068, 108.212)",era5,90.12,7.00,28.50,0.83,2.49,124.03,3.71,0.55,0.00
2024-04-21 15:00:00,"(16.068, 108.212)",era5,90.12,7.00,27.90,0.85,2.82,137.29,3.87,0.29,0.00
2024-04-21 16:00:00,"(16.068, 108.212)",era5,90.12,7.00,27.80,0.85,2.84,143.11,4.17,0.17,0.00
2024-04-21 17:00:00,"(16.068, 108.212)",era5,90.12,7.00,27.53,0.87,2.89,144.38,4.30,0.11,0.00
2024-04-21 18:00:00,"(16.068, 108.212)",era5,90.12,7.00,27.11,0.88,2.92,146.39,4.34,0.05,0.00
2024-04-21 19:00:00,"(16.068, 108.212)",era5,90.12,7.00,27.17,0.88,2.82,146.84,4.30,0.07,0.00
2024-04-21 20:00:00,"(16.068, 108.212)",era5,90.12,7.00,26.78,0.90,2.60,142.65,4.19,0.20,0.00
2024-04-21 21:00:00,"(16.068, 108.212)",era5,90.12,7.00,26.57,0.91,2.67,140.47,4.32,0.56,0.00
2024-04-21 22:00:00,"(16.068, 108.212)",era5,90.12,7.00,27.28,0.90,2.89,138.80,4.63,0.88,0.00
2024-04-21 23:00:00,"(16.068, 108.212)",era5,90.12,7.00,27.28,0.91,2.95,146.47,4.88,0.90,0.00
2024-04-22 00:00:00,"(16.068, 108.212)",era5,90.12,7.00,27.90,0.87,2.88,149.10,5.22,0.82,0.00
2024-04-22 01:00:00,"(16.068, 108.212)",era5,90.12,7.00,28.32,0.85,3.11,144.08,5.41,0.73,0.00
2024-04-22 02:00:00,"(16.068, 108.212)",era5,90.12,7.00,29.92,0.77,3.41,140.75,5.82,0.56,0.00
2024-04-22 03:00:00,"(16.068, 108.212)",era5,90.12,7.00,30.41,0.75,3.66,135.15,6.43,0.64,0.00
2024-04-22 04:00:00,"(16.068, 108.212)",era5,90.12,7.00,30.74,0.73,3.88,126.21,6.89,0.57,0.00
2024-04-22 05:00:00,"(16.068, 108.212)",era5,90.12,7.00,31.11,0.70,4.32,118.96,7.41,0.33,0.01
2024-04-22 06:00:00,"(16.068, 108.212)",era5,90.12,7.00,31.20,0.69,4.55,116.42,7.70,0.22,0.04
2024-04-22 07:00:00,"(16.068, 108.212)",era5,90.12,7.00,31.03,0.69,4.41,117.68,7.36,0.29,0.01
2024-04-22 08:00:00,"(16.068, 108.212)",era5,90.12,7.00,30.93,0.72,4.32,118.42,7.33,0.39,0.00
2024-04-22 09:00:00,"(16.068, 108.212)",era5,90.12,7.00,30.50,0.74,4.19,123.18,7.11,0.47,0.00
2024-04-22 10:00:00,"(16.068, 108.212)",era5,90.12,7.00,29.34,0.80,4.04,122.36,6.89,0.32,0.00
2024-04-22 11:00:00,"(16.068, 108.212)",era5,90.12,7.00,29.23,0.80,3.67,129.27,5.66,0.23,0.00
2024-04-22 12:00:00,"(16.068, 108.212)",era5,90.12,7.00,28.77,0.83,3.56,134.48,5.24,0.12,0.00
2024-04-22 13:00:00,"(16.068, 108.212)",era5,90.12,7.00,28.56,0.84,3.23,139.59,5.05,0.17,0.00
2024-04-22 14:00:00,"(16.068, 108.212)",era5,90.12,7.00,28.31,0.85,2.99,141.73,4.80,0.21,0.00
2024-04-22 15:00:00,"(16.068, 108.212)",era5,90.12,7.00,27.80,0.87,2.95,140.98,4.65,0.21,0.00
2024-04-22 16:00:00,"(16.068, 108.212)",era5,90.12,7.00,27.83,0.87,2.95,140.54,4.43,0.50,0.00
2024-04-22 17:00:00,"(16.068, 108.212)",era5,90.12,7.00,27.51,0.89,3.03,141.52,4.29,0.65,0.00
2024-04-22 18:00:00,"(16.068, 108.212)",era5,90.12,7.00,27.32,0.90,3.03,142.38,4.29,0.67,0.00
2024-04-22 19:00:00,"(16.068, 108.212)",era5,90.12,7.00,27.03,0.92,3.05,144.72,4.59,0.78,0.00
2024-04-22 20:00:00,"(16.068, 108.212)",era5,90.12,7.00,26.91,0.93,2.97,148.79,4.58,0.74,0.00
2024-04-22 21:00:00,"(16.068, 108.212)",era5,90.12,7.00,26.78,0.93,2.75,153.38,4.49,0.74,0.00
2024-04-22 22:00:00,"(16.068, 108.212)",era5,90.12,7.00,27.43,0.92,2.39,152.06,4.50,0.49,0.00
2024-04-22 23:00:00,"(16.068, 108.212)",era5,90.12,7.00,27.48,0.92,2.55,155.83,4.64,0.36,0.00
2024-04-23 00:00:00,"(16.068, 108.212)",era5,90.12,7.00,28.24,0.88,2.78,155.41,5.07,0.34,0.00
2024-04-23 01:00:00,"(16.068, 108.212)",era5,90.12,7.00,28.92,0.83,3.05,153.29,5.14,0.17,0.00
2024-04-23 02:00:00,"(16.068, 108.212)",era5,90.12,7.00,30.78,0.74,3.18,153.26,5.23,0.11,0.00
2024-04-23 03:00:00,"(16.068, 108.212)",era5,90.12,7.00,31.35,0.69,3.18,150.72,5.20,0.05,0.00
2024-04-23 04:00:00,"(16.068, 108.212)",era5,90.12,7.00,31.50,0.69,3.17,139.09,5.40,0.15,0.00
2024-04-23 05:00:00,"(16.068, 108.212)",era5,90.12,7.00,31.81,0.66,3.39,127.09,6.34,0.21,0.00
2024-04-23 06:00:00,"(16.068, 108.212)",era5,90.12,7.00,31.86,0.67,3.59,119.94,6.63,0.22,0.00
2024-04-23 07:00:00,"(16.068, 108.212)",era5,90.12,7.00,31.46,0.68,3.67,114.00,6.00,0.36,0.02
2024-04-23 08:00:00,"(16.068, 108.212)",era5,90.12,7.00,30.82,0.70,4.01,112.61,6.32,0.33,0.03
2024-04-23 09:00:00,"(16.068, 108.212)",era5,90.12,7.00,30.40,0.74,3.55,120.88,6.26,0.46,0.22
2024-04-23 10:00:00,"(16.068, 108.212)",era5,90.12,7.00,29.26,0.80,3.05,116.12,5.21,0.36,0.00
2024-04-23 11:00:00,"(16.068, 108.212)",era5,90.12,7.00,29.04,0.82,2.89,119.78,4.46,0.35,0.21
2024-04-23 12:00:00,"(16.068, 108.212)",era5,90.12,7.00,28.34,0.85,2.55,130.69,3.06,0.29,0.33
2024-04-23 13:00:00,"(16.068, 108.212)",era5,90.12,7.00,28.44,0.85,1.99,140.61,2.49,0.46,0.05
2024-04-23 14:00:00,"(16.068, 108.212)",era5,90.12,7.00,28.20,0.88,2.10,131.26,2.85,0.23,0.00
2024-04-23 15:00:00,"(16.068, 108.212)",era5,90.12,7.00,27.93,0.88,2.30,131.28,3.48,0.28,0.00
2024-04-23 16:00:00,"(16.068, 108.212)",era5,90.12,7.00,27.85,0.89,2.10,141.64,3.75,0.29,0.00
2024-04-23 17:00:00,"(16.068, 108.212)",era5,90.12,7.00,27.69,0.89,1.90,146.67,3.86,0.28,0.00
2024-04-23 18:00:00,"(16.068, 108.212)",era5,90.12,7.00,27.39,0.92,1.75,155.94,3.66,0.27,0.00
2024-04-23 19:00:00,"(16.068, 108.212)",era5,90.12,7.00,27.27,0.92,1.81,154.88,2.72,0.34,0.10
2024-04-23 20:00:00,"(16.068, 108.212)",era5,90.12,7.00,27.30,0.92,2.00,157.89,3.07,0.61,0.03
2024-04-23 21:00:00,"(16.068, 108.212)",era5,90.12,7.00,27.26,0.93,2.37,156.82,3.46,0.63,0.00
2024-04-23 22:00:00,"(16.068, 108.212)",era5,90.12,7.00,27.45,0.94,2.00,167.59,3.80,0.89,0.00
2024-04-23 23:00:00,"(16.068, 108.212)",era5,90.12,7.00,27.68,0.93,2.24,170.56,4.35,0.81,0.00
2024-04-24 00:00:00,"(16.068, 108.212)",era5,90.12,7.00,28.11,0.90,1.95,158.99,4.70,0.74,0.00
2024-04-24 01:00:00,"(16.068, 108.212)",era5,90.12,7.00,28.56,0.86,1.81,146.84,4.98,0.51,0.00
2024-04-24 02:00:00,"(16.068, 108.212)",era5,90.12,7.00,30.01,0.78,1.71,142.68,5.15,0.26,0.00
2024-04-24 03:00:00,"(16.068, 108.212)",era5,90.12,7.00,30.50,0.74,1.78,130.58,5.12,0.19,0.00
2024-04-24 04:00:00,"(16.068, 108.212)",era5,90.12,7.00,30.73,0.73,2.12,111.88,5.51,0.10,0.00
2024-04-24 05:00:00,"(16.068, 108.212)",era5,90.12,7.00,31.19,0.72,2.49,87.97,5.92,0.06,0.00
2024-04-24 06:00:00,"(16.068, 108.212)",era5,90.12,7.00,31.04,0.73,3.02,77.23,6.49,0.12,0.00
2024-04-24 07:00:00,"(16.068, 108.212)",era5,90.12,7.00,30.89,0.74,3.30,81.98,6.13,0.37,0.00
2024-04-24 08:00:00,"(16.068, 108.212)",era5,90.12,7.00,30.02,0.79,3.47,93.17,4.92,0.43,0.00
2024-04-24 09:00:00,"(16.068, 108.212)",era5,90.12,7.00,29.73,0.81,3.11,120.51,4.68,0.67,0.00
2024-04-24 10:00:00,"(16.068, 108.212)",era5,90.12,7.00,28.50,0.88,2.94,119.46,4.70,0.65,0.00
2024-04-24 11:00:00,"(16.068, 108.212)",era5,90.12,7.00,28.20,0.89,2.96,116.92,4.87,0.32,0.00
2024-04-24 12:00:00,"(16.068, 108.212)",era5,90.12,7.00,27.85,0.91,2.96,126.90,4.67,0.19,0.00
2024-04-24 13:00:00,"(16.068, 108.212)",era5,90.12,7.00,28.05,0.91,3.01,132.19,4.61,0.18,0.00
2024-04-24 14:00:00,"(16.068, 108.212)",era5,90.12,7.00,27.77,0.91,3.02,134.86,4.85,0.19,0.00
2024-04-24 15:00:00,"(16.068, 108.212)",era5,90.12,7.00,27.51,0.91,2.92,137.48,4.60,0.04,0.00
2024-04-24 16:00:00,"(16.068, 108.212)",era5,90.12,7.00,27.49,0.92,2.98,142.04,4.43,0.04,0.00
2024-04-24 17:00:00,"(16.068, 108.212)",era5,90.12,7.00,27.44,0.92,2.92,146.54,4.54,0.03,0.00
2024-04-24 18:00:00,"(16.068, 108.212)",era5,90.12,7.00,27.10,0.94,3.12,144.75,4.75,0.00,0.00
2024-04-24 19:00:00,"(16.068, 108.212)",era5,90.12,7.00,27.05,0.94,3.19,143.26,4.68,0.02,0.00
2024-04-24 20:00:00,"(16.068, 108.212)",era5,90.12,7.00,26.92,0.95,3.09,141.70,4.59,0.01,0.00
2024-04-24 21:00:00,"(16.068, 108.212)",era5,90.12,7.00,26.89,0.95,2.94,142.52,4.51,0.05,0.00
2024-04-24 22:00:00,"(16.068, 108.212)",era5,90.12,7.00,27.27,0.95,2.84,134.64,4.65,0.85,0.00
2024-04-24 23:00:00,"(16.068, 108.212)",era5,90.12,7.00,27.30,0.95,3.11,148.40,5.08,0.82,0.00
2024-04-25 00:00:00,"(16.068, 108.212)",era5,90.12,7.00,27.90,0.91,2.90,156.17,5.60,0.67,0.00
2024-04-25 01:00:00,"(16.068, 108.212)",era5,90.12,7.00,28.44,0.88,2.77,162.79,6.13,0.45,0.00
2024-04-25 02:00:00,"(16.068, 108.212)",era5,90.12,7.00,30.13,0.78,2.76,162.16,6.83,0.20,0.00
2024-04-25 03:00:00,"(16.068, 108.212)",era5,90.12,7.00,30.96,0.73,2.60,158.81,6.92,0.11,0.00
2024-04-25 04:00:00,"(16.068, 108.212)",era5,90.12,7.00,31.34,0.70,2.27,146.52,6.83,0.10,0.00
2024-04-25 05:00:00,"(16.068, 108.212)",era5,90.12,7.00,32.03,0.65,1.98,126.55,6.42,0.16,0.00
2024-04-25 06:00:00,"(16.068, 108.212)",era5,90.12,7.00,32.02,0.65,1.66,105.45,6.98,0.41,0.00
2024-04-25 07:00:00,"(16.068, 108.212)",era5,90.12,7.00,31.63,0.67,2.29,102.84,4.33,0.43,0.05
2024-04-25 08:00:00,"(16.068, 108.212)",era5,90.12,7.00,31.45,0.69,3.67,112.12,6.38,0.40,0.03
2024-04-25 09:00:00,"(16.068, 108.212)",era5,90.12,7.00,31.07,0.72,3.55,126.67,5.81,0.43,0.14
2024-04-25 10:00:00,"(16.068, 108.212)",era5,90.12,7.00,30.13,0.80,2.32,132.89,4.27,0.43,0.01
2024-04-25 11:00:00,"(16.068, 108.212)",era5,90.12,7.00,29.91,0.82,2.65,126.44,3.35,0.27,0.00
2024-04-25 12:00:00,"(16.068, 108.212)",era5,90.12,7.00,29.70,0.80,2.79,132.69,3.76,0.16,0.00
2024-04-25 13:00:00,"(16.068, 108.212)",era5,90.12,7.00,29.54,0.81,2.66,138.61,3.54,0.07,0.00
2024-04-25 14:00:00,"(16.068, 108.212)",era5,90.12,7.00,29.22,0.82,2.79,142.16,3.57,0.03,0.00
2024-04-25 15:00:00,"(16.068, 108.212)",era5,90.12,7.00,29.02,0.85,2.66,144.69,3.41,0.01,0.00
2024-04-25 16:00:00,"(16.068, 108.212)",era5,90.12,7.00,28.92,0.86,2.32,149.73,3.31,0.00,0.00
2024-04-25 17:00:00,"(16.068, 108.212)",era5,90.12,7.00,28.61,0.88,2.20,155.21,3.41,0.00,0.00
2024-04-25 18:00:00,"(16.068, 108.212)",era5,90.12,7.00,28.16,0.91,2.24,160.21,3.57,0.00,0.00
2024-04-25 19:00:00,"(16.068, 108.212)",era5,90.12,7.00,27.91,0.93,2.41,162.79,4.04,0.00,0.00
2024-04-25 20:00:00,"(16.068, 108.212)",era5,90.12,7.00,27.63,0.94,2.52,163.84,4.33,0.00,0.00
2024-04-25 21:00:00,"(16.068, 108.212)",era5,90.12,7.00,27.61,0.94,2.67,167.46,4.67,0.00,0.00
2024-04-25 22:00:00,"(16.068, 108.212)",era5,90.12,7.00,28.26,0.92,2.54,171.41,4.90,0.00,0.00
2024-04-25 23:00:00,"(16.068, 108.212)",era5,90.12,7.00,28.67,0.90,2.78,171.22,5.19,0.00,0.00
2024-04-26 00:00:00,"(16.068, 108.212)",era5,90.12,7.00,29.74,0.83,2.90,177.68,5.74,0.00,0.00
2024-04-26 01:00:00,"(16.068, 108.212)",era5,90.12,7.00,30.54,0.78,3.06,180.70,6.13,0.00,0.00
2024-04-26 02:00:00,"(16.068, 108.212)",era5,90.12,7.00,31.98,0.67,3.32,186.46,6.75,0.00,0.00
2024-04-26 03:00:00,"(16.068, 108.212)",era5,90.12,7.00,33.31,0.62,3.07,185.94,6.36,0.00,0.00
2024-04-26 04:00:00,"(16.068, 108.212)",era5,90.12,7.00,33.90,0.60,2.36,169.65,6.13,0.11,0.00
2024-04-26 05:00:00,"(16.068, 108.212)",era5,90.12,7.00,34.06,0.58,2.44,136.68,6.22,0.34,0.00
2024-04-26 06:00:00,"(16.068, 108.212)",era5,90.12,7.00,33.36,0.60,3.75,116.74,7.64,0.32,0.00
2024-04-26 07:00:00,"(16.068, 108.212)",era5,90.12,7.00,32.53,0.64,4.32,118.71,7.54,0.28,0.00
2024-04-26 08:00:00,"(16.068, 108.212)",era5,90.12,7.00,32.10,0.66,4.32,122.22,7.44,0.37,0.00
2024-04-26 09:00:00,"(16.068, 108.212)",era5,90.12,7.00,31.93,0.68,3.25,136.04,6.28,0.34,0.00
2024-04-26 10:00:00,"(16.068, 108.212)",era5,90.12,7.00,30.70,0.74,2.61,134.45,5.22,0.30,0.00
2024-04-26 11:00:00,"(16.068, 108.212)",era5,90.12,7.00,30.25,0.74,2.28,142.24,4.56,0.19,0.00
2024-04-26 12:00:00,"(16.068, 108.212)",era5,90.12,7.00,29.71,0.76,2.65,146.78,4.43,0.23,0.00
2024-04-26 13:00:00,"(16.068, 108.212)",era5,90.12,7.00,29.52,0.77,2.77,155.72,4.67,0.17,0.00
2024-04-26 14:00:00,"(16.068, 108.212)",era5,90.12,7.00,29.37,0.79,2.63,164.12,4.67,0.11,0.00
2024-04-26 15:00:00,"(16.068, 108.212)",era5,90.12,7.00,29.18,0.79,2.42,172.48,4.67,0.04,0.00
2024-04-26 16:00:00,"(16.068, 108.212)",era5,90.12,7.00,29.18,0.79,2.12,181.56,4.61,0.02,0.00
2024-04-26 17:00:00,"(16.068, 108.212)",era5,90.12,7.00,29.19,0.78,2.09,187.22,4.62,0.01,0.00
2024-04-26 18:00:00,"(16.068, 108.212)",era5,90.12,7.00,28.94,0.78,2.13,187.48,4.63,0.02,0.00
2024-04-26 19:00:00,"(16.068, 108.212)",era5,90.12,7.00,28.86,0.78,2.28,185.85,4.49,0.05,0.00
2024-04-26 20:00:00,"(16.068, 108.212)",era5,90.12,7.00,28.93,0.77,2.55,185.89,4.92,0.04,0.00
2024-04-26 21:00:00,"(16.068, 108.212)",era5,90.12,7.00,28.95,0.76,2.69,190.76,5.19,0.03,0.00
2024-04-26 22:00:00,"(16.068, 108.212)",era5,90.12,7.00,29.41,0.76,2.63,199.05,5.60,0.02,0.00
2024-04-26 23:00:00,"(16.068, 108.212)",era5,90.12,7.00,29.63,0.75,3.09,198.64,5.95,0.02,0.00
2024-04-27 00:00:00,"(16.068, 108.212)",era5,90.12,7.00,30.68,0.70,3.18,200.29,6.35,0.04,0.00
2024-04-27 01:00:00,"(16.068, 108.212)",era5,90.12,7.00,31.41,0.67,3.33,200.98,6.99,0.02,0.00
2024-04-27 02:00:00,"(16.068, 108.212)",era5,90.12,7.00,32.75,0.62,3.58,200.98,7.52,0.02,0.00
2024-04-27 03:00:00,"(16.068, 108.212)",era5,90.12,7.00,33.26,0.61,3.32,193.60,7.04,0.03,0.00
2024-04-27 04:00:00,"(16.068, 108.212)",era5,90.12,7.00,33.74,0.59,2.88,178.13,6.31,0.03,0.00
2024-04-27 05:00:00,"(16.068, 108.212)",era5,90.12,7.00,34.81,0.55,2.84,150.83,6.17,0.23,0.00
2024-04-27 06:00:00,"(16.068, 108.212)",era5,90.12,7.00,34.62,0.55,3.33,130.75,6.70,0.24,0.00
2024-04-27 07:00:00,"(16.068, 108.212)",era5,90.12,7.00,33.75,0.59,4.23,119.94,7.60,0.24,0.00
2024-04-27 08:00:00,"(16.068, 108.212)",era5,90.12,7.00,32.83,0.63,4.65,120.96,8.05,0.24,0.00
2024-04-27 09:00:00,"(16.068, 108.212)",era5,90.12,7.00,32.47,0.66,4.30,126.63,7.81,0.30,0.00
2024-04-27 10:00:00,"(16.068, 108.212)",era5,90.12,7.00,31.02,0.75,4.32,129.58,7.12,0.29,0.00
2024-04-27 11:00:00,"(16.068, 108.212)",era5,90.12,7.00,31.06,0.73,4.05,137.74,6.52,0.20,0.00
2024-04-27 12:00:00,"(16.068, 108.212)",era5,90.12,7.00,31.23,0.70,3.91,140.46,5.85,0.04,0.00
2024-04-27 13:00:00,"(16.068, 108.212)",era5,90.12,7.00,31.03,0.71,3.66,142.79,5.56,0.01,0.00
2024-04-27 14:00:00,"(16.068, 108.212)",era5,90.12,7.00,30.54,0.74,3.39,147.87,5.09,0.00,0.00
2024-04-27 15:00:00,"(16.068, 108.212)",era5,90.12,7.00,29.95,0.75,3.04,152.50,4.94,0.01,0.00
2024-04-27 16:00:00,"(16.068, 108.212)",era5,90.12,7.00,29.59,0.77,2.90,153.99,4.96,0.03,0.00
2024-04-27 17:00:00,"(16.068, 108.212)",era5,90.12,7.00,29.20,0.79,2.97,157.30,4.95,0.03,0.00
2024-04-27 18:00:00,"(16.068, 108.212)",era5,90.12,7.00,28.77,0.82,2.82,158.45,4.98,0.01,0.00
2024-04-27 19:00:00,"(16.068, 108.212)",era5,90.12,7.00,28.46,0.85,2.76,158.32,4.80,0.03,0.00
2024-04-27 20:00:00,"(16.068, 108.212)",era5,90.12,7.00,28.03,0.87,2.68,159.80,4.81,0.02,0.00
2024-04-27 21:00:00,"(16.068, 108.212)",era5,90.12,7.00,27.96,0.87,2.48,164.68,4.70,0.03,0.00
2024-04-27 22:00:00,"(16.068, 108.212)",era5,90.12,7.00,28.56,0.87,2.37,164.48,4.69,0.02,0.00
