timestamp_utc,coordinates_lat_lon,model_name,model_elevation_m,utc_offset_hrs,temp_c,relative_humidity,wind_speed_mps,wind_deg,wind_gust_mps,cloud_cover,precip_mm,hour_of_day,day_of_week,day_of_year,month_of_year,year,hour_sin,hour_cos,day_of_week_sin,day_of_week_cos,month_sin,month_cos,day_of_year_sin,day_of_year_cos
2024-05-03 08:00:00+00:00,"(16.068, 108.212)",era5,90.12,7.0,28.99,0.76,2.74,117.71,5.92,1.0,1.06,8,4,124,5,2024,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,0.8550745085896932,-0.518505144391157
2024-05-03 09:00:00+00:00,"(16.068, 108.212)",era5,90.12,7.0,28.79,0.78,2.64,128.69,4.61,1.0,0.57,9,4,124,5,2024,0.7071067811865476,-0.7071067811865475,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,0.8550745085896932,-0.518505144391157
2024-05-03 10:00:00+00:00,"(16.068, 108.212)",era5,90.12,7.0,27.49,0.87,2.83,128.84,5.02,1.0,0.09,10,4,124,5,2024,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,0.8550745085896932,-0.518505144391157
2024-05-03 11:00:00+00:00,"(16.068, 108.212)",era5,90.12,7.0,27.64,0.86,3.5,134.47,5.24,0.99,0.08,11,4,124,5,2024,0.258819045102521,-0.9659258262890682,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,0.8550745085896932,-0.518505144391157
2024-05-03 12:00:00+00:00,"(16.068, 108.212)",era5,90.12,7.0,27.54,0.87,3.96,145.39,5.11,0.98,0.07,12,4,124,5,2024,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,0.8550745085896932,-0.518505144391157
2024-05-03 13:00:00+00:00,"(16.068, 108.212)",era5,90.12,7.0,27.54,0.87,3.76,156.29,5.1,0.99,0.03,13,4,124,5,2024,-0.2588190451025208,-0.9659258262890683,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,0.8550745085896932,-0.518505144391157
2024-05-03 14:00:00+00:00,"(16.068, 108.212)",era5,90.12,7.0,27.46,0.88,3.21,153.27,4.82,0.99,0.0,14,4,124,5,2024,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,0.8550745085896932,-0.518505144391157
2024-05-03 15:00:00+00:00,"(16.068, 108.212)",era5,90.12,7.0,26.95,0.9,3.33,151.61,4.85,1.0,0.0,15,4,124,5,2024,-0.7071067811865471,-0.7071067811865479,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,0.8550745085896932,-0.518505144391157
2024-05-03 16:00:00+00:00,"(16.068, 108.212)",era5,90.12,7.0,26.83,0.91,3.49,153.39,5.27,1.0,0.0,16,4,124,5,2024,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,0.8550745085896932,-0.518505144391157
2024-05-03 17:00:00+00:00,"(16.068, 108.212)",era5,90.12,7.0,26.81,0.91,3.47,153.84,5.17,1.0,0.0,17,4,124,5,2024,-0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,0.8550745085896932,-0.518505144391157
2024-05-03 18:00:00+00:00,"(16.068, 108.212)",era5,90.12,7.0,26.94,0.9,3.47,153.82,5.26,1.0,0.0,18,4,124,5,2024,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,0.8550745085896932,-0.518505144391157
2024-05-03 19:00:00+00:00,"(16.068, 108.212)",era5,90.12,7.0,26.85,0.9,3.44,151.97,5.27,1.0,0.0,19,4,124,5,2024,-0.9659258262890684,0.2588190451025203,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,0.8550745085896932,-0.518505144391157
2024-05-03 20:00:00+00:00,"(16.068, 108.212)",era5,90.12,7.0,26.66,0.91,3.42,147.13,5.19,1.0,0.0,20,4,124,5,2024,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,0.8550745085896932,-0.518505144391157
2024-05-03 21:00:00+00:00,"(16.068, 108.212)",era5,90.12,7.0,26.65,0.91,3.28,147.29,4.95,1.0,0.0,21,4,124,5,2024,-0.7071067811865477,0.7071067811865474,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,0.8550745085896932,-0.518505144391157
2024-05-03 22:00:00+00:00,"(16.068, 108.212)",era5,90.12,7.0,27.01,0.91,3.11,150.53,4.45,1.0,0.0,22,4,124,5,2024,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,0.8550745085896932,-0.518505144391157
2024-05-03 23:00:00+00:00,"(16.068, 108.212)",era5,90.12,7.0,27.19,0.9,2.88,173.14,4.27,0.94,0.0,23,4,124,5,2024,-0.25881904510252157,0.9659258262890681,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,0.8550745085896932,-0.518505144391157
2024-05-04 00:00:00+00:00,"(16.068, 108.212)",era5,90.12,7.0,27.86,0.88,1.64,184.18,4.32,0.97,0.0,0,5,125,5,2024,0.0,1.0,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,0.8460288880917339,-0.533137056031809
2024-05-04 01:00:00+00:00,"(16.068, 108.212)",era5,90.12,7.0,28.26,0.85,1.09,305.72,4.12,0.97,0.0,1,5,125,5,2024,0.25881904510252074,0.9659258262890683,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,0.8460288880917339,-0.533137056031809
2024-05-04 02:00:00+00:00,"(16.068, 108.212)",era5,90.12,7.0,28.93,0.82,2.7,329.91,4.14,0.98,0.0,2,5,125,5,2024,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,0.8460288880917339,-0.533137056031809
2024-05-04 03:00:00+00:00,"(16.068, 108.212)",era5,90.12,7.0,29.64,0.79,2.8,312.85,4.67,0.99,0.0,3,5,125,5,2024,0.7071067811865475,0.7071067811865476,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,0.8460288880917339,-0.533137056031809
2024-05-04 04:00:00+00:00,"(16.068, 108.212)",era5,90.12,7.0,29.87,0.78,1.46,280.67,5.21,0.97,0.01,4,5,125,5,2024,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,0.8460288880917339,-0.533137056031809
2024-05-04 05:00:00+00:00,"(16.068, 108.212)",era5,90.12,7.0,30.34,0.74,0.24,278.79,5.73,0.73,0.0,5,5,125,5,2024,0.9659258262890683,0.25881904510252074,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,0.8460288880917339,-0.533137056031809
2024-05-04 06:00:00+00:00,"(16.068, 108.212)",era5,90.12,7.0,29.96,0.75,1.11,126.41,6.57,0.58,0.04,6,5,125,5,2024,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,0.8460288880917339,-0.533137056031809
2024-05-04 07:00:00+00:00,"(16.068, 108.212)",era5,90.12,7.0,30.01,0.74,1.77,111.85,4.48,0.4,0.21,7,5,125,5,2024,0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,0.8460288880917339,-0.533137056031809
2024-05-04 08:00:00+00:00,"(16.068, 108.212)",era5,90.12,7.0,29.8,0.75,3.0,107.13,5.36,0.38,0.0,8,5,125,5,2024,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,0.8460288880917339,-0.533137056031809
2024-05-04 09:00:00+00:00,"(16.068, 108.212)",era5,90.12,7.0,29.53,0.76,3.98,106.81,6.84,0.4,0.01,9,5,125,5,2024,0.7071067811865476,-0.7071067811865475,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,0.8460288880917339,-0.533137056031809
2024-05-04 10:00:00+00:00,"(16.068, 108.212)",era5,90.12,7.0,27.02,0.88,4.74,120.11,6.79,0.64,1.5,10,5,125,5,2024,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,0.8460288880917339,-0.533137056031809
2024-05-04 11:00:00+00:00,"(16.068, 108.212)",era5,90.12,7.0,27.05,0.88,3.76,128.84,4.75,0.61,0.33,11,5,125,5,2024,0.258819045102521,-0.9659258262890682,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,0.8460288880917339,-0.533137056031809
2024-05-04 12:00:00+00:00,"(16.068, 108.212)",era5,90.12,7.0,27.08,0.89,3.93,140.31,4.39,0.45,0.0,12,5,125,5,2024,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,0.8460288880917339,-0.533137056031809
2024-05-04 13:00:00+00:00,"(16.068, 108.212)",era5,90.12,7.0,27.23,0.89,3.92,150.95,4.76,0.38,0.0,13,5,125,5,2024,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,0.8460288880917339,-0.533137056031809
2024-05-04 14:00:00+00:00,"(16.068, 108.212)",era5,90.12,7.0,27.26,0.89,3.49,153.16,4.55,0.12,0.0,14,5,125,5,2024,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,0.8460288880917339,-0.533137056031809
2024-05-04 15:00:00+00:00,"(16.068, 108.212)",era5,90.12,7.0,26.86,0.9,3.09,155.11,4.21,0.45,0.0,15,5,125,5,2024,-0.7071067811865471,-0.7071067811865479,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,0.8460288880917339,-0.533137056031809
2024-05-04 16:00:00+00:00,"(16.068, 108.212)",era5,90.12,7.0,26.7,0.92,2.7,153.6,4.05,0.67,0.0,16,5,125,5,2024,-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,0.8460288880917339,-0.533137056031809
2024-05-04 17:00:00+00:00,"(16.068, 108.212)",era5,90.12,7.0,26.58,0.93,2.41,152.65,3.75,0.89,0.0,17,5,125,5,2024,-0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,0.8460288880917339,-0.533137056031809
2024-05-04 18:00:00+00:00,"(16.068, 108.212)",era5,90.12,7.0,26.43,0.94,2.2,147.5,3.63,0.96,0.0,18,5,125,5,2024,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,0.8460288880917339,-0.533137056031809
2024-05-04 19:00:00+00:00,"(16.068, 108.212)",era5,90.12,7.0,26.42,0.94,1.96,138.18,3.45,0.98,0.0,19,5,125,5,2024,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,0.8460288880917339,-0.533137056031809
2024-05-04 20:00:00+00:00,"(16.068, 108.212)",era5,90.12,7.0,26.18,0.95,2.23,134.93,3.61,0.99,0.0,20,5,125,5,2024,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,0.8460288880917339,-0.533137056031809
2024-05-04 21:00:00+00:00,"(16.068, 108.212)",era5,90.12,7.0,26.2,0.95,2.42,140.84,3.85,0.99,0.0,21,5,125,5,2024,-0.7071067811865477,0.7071067811865474,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,0.8460288880917339,-0.533137056031809
2024-05-04 22:00:00+00:00,"(16.068, 108.212)",era5,90.12,7.0,26.87,0.94,2.66,142.59,4.07,0.97,0.0,22,5,125,5,2024,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,0.8460288880917339,-0.533137056031809
2024-05-04 23:00:00+00:00,"(16.068, 108.212)",era5,90.12,7.0,27.12,0.94,2.8,149.66,4.32,0.93,0.0,23,5,125,5,2024,-0.25881904510252157,0.9659258262890681,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,0.8460288880917339,-0.533137056031809
2024-05-05 00:00:00+00:00,"(16.068, 108.212)",era5,90.12,7.0,27.86,0.88,2.9,152.71,4.4,0.98,0.0,0,6,126,5,2024,0.0,1.0,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,0.8367329140344921,-0.5476112038402312
2024-05-05 01:00:00+00:00,"(16.068, 108.212)",era5,90.12,7.0,28.11,0.87,2.89,152.84,4.51,0.95,0.0,1,6,126,5,2024,0.25881904510252074,0.9659258262890683,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,0.8367329140344921,-0.5476112038402312
2024-05-05 02:00:00+00:00,"(16.068, 108.212)",era5,90.12,7.0,29.59,0.81,2.85,147.1,4.89,0.93,0.0,2,6,126,5,2024,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,0.8367329140344921,-0.5476112038402312
2024-05-05 03:00:00+00:00,"(16.068, 108.212)",era5,90.12,7.0,30.05,0.78,2.99,133.98,5.54,0.95,0.0,3,6,126,5,2024,0.7071067811865475,0.7071067811865476,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,0.8367329140344921,-0.5476112038402312
2024-05-05 04:00:00+00:00,"(16.068, 108.212)",era5,90.12,7.0,30.26,0.77,3.21,124.29,6.37,0.97,0.0,4,6,126,5,2024,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,0.8367329140344921,-0.5476112038402312
2024-05-05 05:00:00+00:00,"(16.068, 108.212)",era5,90.12,7.0,30.64,0.75,3.39,114.0,7.45,0.87,0.02,5,6,126,5,2024,0.9659258262890683,0.25881904510252074,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,0.8367329140344921,-0.5476112038402312
2024-05-05 06:00:00+00:00,"(16.068, 108.212)",era5,90.12,7.0,29.86,0.78,3.69,104.95,8.16,0.87,0.11,6,6,126,5,2024,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,0.8367329140344921,-0.5476112038402312
2024-05-05 07:00:00+00:00,"(16.068, 108.212)",era5,90.12,7.0,29.55,0.79,3.71,96.86,5.86,0.96,0.58,7,6,126,5,2024,0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,0.8367329140344921,-0.5476112038402312
2024-05-05 08:00:00+00:00,"(16.068, 108.212)",era5,90.12,7.0,29.31,0.81,3.19,107.59,4.17,0.94,1.3,8,6,126,5,2024,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,0.8367329140344921,-0.5476112038402312
2024-05-05 09:00:00+00:00,"(16.068, 108.212)",era5,90.12,7.0,29.37,0.81,3.35,115.48,3.16,0.94,0.01,9,6,126,5,2024,0.7071067811865476,-0.7071067811865475,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,0.8367329140344921,-0.5476112038402312
2024-05-05 10:00:00+00:00,"(16.068, 108.212)",era5,90.12,7.0,28.25,0.87,2.64,119.04,4.26,0.99,0.31,10,6,126,5,2024,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,0.8367329140344921,-0.5476112038402312
2024-05-05 11:00:00+00:00,"(16.068, 108.212)",era5,90.12,7.0,28.09,0.87,2.47,133.6,4.7,1.0,0.59,11,6,126,5,2024,0.258819045102521,-0.9659258262890682,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,0.8367329140344921,-0.5476112038402312
2024-05-05 12:00:00+00:00,"(16.068, 108.212)",era5,90.12,7.0,28.01,0.87,2.29,144.6,3.76,0.96,0.0,12,6,126,5,2024,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,0.8367329140344921,-0.5476112038402312
2024-05-05 13:00:00+00:00,"(16.068, 108.212)",era5,90.12,7.0,28.05,0.87,2.26,140.61,3.48,0.98,0.0,13,6,126,5,2024,-0.2588190451025208,-0.9659258262890683,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,0.8367329140344921,-0.5476112038402312
2024-05-05 14:00:00+00:00,"(16.068, 108.212)",era5,90.12,7.0,27.94,0.87,2.63,135.46,4.07,0.96,0.0,14,6,126,5,2024,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,0.8367329140344921,-0.5476112038402312
2024-05-05 15:00:00+00:00,"(16.068, 108.212)",era5,90.12,7.0,27.45,0.89,2.64,138.04,4.14,0.98,0.0,15,6,126,5,2024,-0.7071067811865471,-0.7071067811865479,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,0.8367329140344921,-0.5476112038402312
2024-05-05 16:00:00+00:00,"(16.068, 108.212)",era5,90.12,7.0,27.46,0.89,2.49,139.32,3.71,0.98,0.0,16,6,126,5,2024,-0.8660254037844384,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,0.8367329140344921,-0.5476112038402312
2024-05-05 17:00:00+00:00,"(16.068, 108.212)",era5,90.12,7.0,27.25,0.92,2.27,137.86,3.3,0.99,0.0,17,6,126,5,2024,-0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,0.8367329140344921,-0.5476112038402312
2024-05-05 18:00:00+00:00,"(16.068, 108.212)",era5,90.12,7.0,27.08,0.92,2.31,133.34,3.21,0.96,0.0,18,6,126,5,2024,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,0.8367329140344921,-0.5476112038402312
2024-05-05 19:00:00+00:00,"(16.068, 108.212)",era5,90.12,7.0,27.0,0.93,2.55,132.81,3.63,0.97,0.0,19,6,126,5,2024,-0.9659258262890684,0.2588190451025203,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,0.8367329140344921,-0.5476112038402312
2024-05-05 20:00:00+00:00,"(16.068, 108.212)",era5,90.12,7.0,26.94,0.94,2.71,132.77,3.82,0.95,0.0,20,6,126,5,2024,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,0.8367329140344921,-0.5476112038402312
2024-05-05 21:00:00+00:00,"(16.068, 108.212)",era5,90.12,7.0,26.86,0.94,2.87,135.96,4.23,0.96,0.0,21,6,126,5,2024,-0.7071067811865477,0.7071067811865474,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,0.8367329140344921,-0.5476112038402312
2024-05-05 22:00:00+00:00,"(16.068, 108.212)",era5,90.12,7.0,27.33,0.93,2.58,129.0,4.48,0.98,0.0,22,6,126,5,2024,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,0.8367329140344921,-0.5476112038402312
2024-05-05 23:00:00+00:00,"(16.068, 108.212)",era5,90.12,7.0,27.26,0.93,2.41,139.64,4.5,0.95,0.0,23,6,126,5,2024,-0.25881904510252157,0.9659258262890681,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,0.8367329140344921,-0.5476112038402312
2024-05-06 00:00:00+00:00,"(16.068, 108.212)",era5,90.12,7.0,27.89,0.9,2.57,139.83,5.06,0.86,0.0,0,0,127,5,2024,0.0,1.0,0.0,1.0,0.8660254037844387,-0.4999999999999998,0.8271893372462497,-0.5619233046832195
2024-05-06 01:00:00+00:00,"(16.068, 108.212)",era5,90.12,7.0,28.08,0.88,2.91,136.31,6.16,0.3,0.0,1,0,127,5,2024,0.25881904510252074,0.9659258262890683,0.0,1.0,0.8660254037844387,-0.4999999999999998,0.8271893372462497,-0.5619233046832195
2024-05-06 02:00:00+00:00,"(16.068, 108.212)",era5,90.12,7.0,29.31,0.83,3.12,128.13,6.74,0.2,0.0,2,0,127,5,2024,0.49999999999999994,0.8660254037844387,0.0,1.0,0.8660254037844387,-0.4999999999999998,0.8271893372462497,-0.5619233046832195
2024-05-06 03:00:00+00:00,"(16.068, 108.212)",era5,90.12,7.0,29.59,0.82,3.64,122.16,7.23,0.22,0.02,3,0,127,5,2024,0.7071067811865475,0.7071067811865476,0.0,1.0,0.8660254037844387,-0.4999999999999998,0.8271893372462497,-0.5619233046832195
2024-05-06 04:00:00+00:00,"(16.068, 108.212)",era5,90.12,7.0,29.6,0.82,3.82,118.39,7.81,0.2,0.02,4,0,127,5,2024,0.8660254037844386,0.5000000000000001,0.0,1.0,0.8660254037844387,-0.4999999999999998,0.8271893372462497,-0.5619233046832195
2024-05-06 05:00:00+00:00,"(16.068, 108.212)",era5,90.12,7.0,30.27,0.79,3.88,110.4,8.38,0.24,0.02,5,0,127,5,2024,0.9659258262890683,0.25881904510252074,0.0,1.0,0.8660254037844387,-0.4999999999999998,0.8271893372462497,-0.5619233046832195
2024-05-06 06:00:00+00:00,"(16.068, 108.212)",era5,90.12,7.0,30.09,0.77,4.31,104.84,9.08,0.16,0.0,6,0,127,5,2024,1.0,6.123233995736766e-17,0.0,1.0,0.8660254037844387,-0.4999999999999998,0.8271893372462497,-0.5619233046832195
2024-05-06 07:00:00+00:00,"(16.068, 108.212)",era5,90.12,7.0,30.23,0.75,4.64,101.68,7.84,0.25,0.05,7,0,127,5,2024,0.9659258262890683,-0.25881904510252063,0.0,1.0,0.8660254037844387,-0.4999999999999998,0.8271893372462497,-0.5619233046832195
2024-05-06 08:00:00+00:00,"(16.068, 108.212)",era5,90.12,7.0,29.6,0.76,3.9,96.67,7.71,0.49,0.01,8,0,127,5,2024,0.8660254037844387,-0.4999999999999998,0.0,1.0,0.8660254037844387,-0.4999999999999998,0.8271893372462497,-0.5619233046832195
2024-05-06 09:00:00+00:00,"(16.068, 108.212)",era5,90.12,7.0,28.81,0.8,3.97,104.22,7.57,0.63,0.21,9,0,127,5,2024,0.7071067811865476,-0.7071067811865475,0.0,1.0,0.8660254037844387,-0.4999999999999998,0.8271893372462497,-0.5619233046832195
2024-05-06 10:00:00+00:00,"(16.068, 108.212)",era5,90.12,7.0,27.72,0.86,4.02,108.06,6.05,0.8,0.0,10,0,127,5,2024,0.49999999999999994,-0.8660254037844387,0.0,1.0,0.8660254037844387,-0.4999999999999998,0.8271893372462497,-0.5619233046832195
2024-05-06 11:00:00+00:00,"(16.068, 108.212)",era5,90.12,7.0,27.75,0.87,3.82,109.19,6.0,0.93,0.0,11,0,127,5,2024,0.258819045102521,-0.9659258262890682,0.0,1.0,0.8660254037844387,-0.4999999999999998,0.8271893372462497,-0.5619233046832195
2024-05-06 12:00:00+00:00,"(16.068, 108.212)",era5,90.12,7.0,27.49,0.88,3.48,115.18,5.09,0.98,0.0,12,0,127,5,2024,1.2246467991473532e-16,-1.0,0.0,1.0,0.8660254037844387,-0.4999999999999998,0.8271893372462497,-0.5619233046832195
2024-05-06 13:00:00+00:00,"(16.068, 108.212)",era5,90.12,7.0,27.38,0.89,3.14,121.76,4.82,0.98,0.0,13,0,127,5,2024,-0.2588190451025208,-0.9659258262890683,0.0,1.0,0.8660254037844387,-0.4999999999999998,0.8271893372462497,-0.5619233046832195
2024-05-06 14:00:00+00:00,"(16.068, 108.212)",era5,90.12,7.0,27.21,0.9,2.82,123.32,4.52,0.98,0.0,14,0,127,5,2024,-0.4999999999999997,-0.8660254037844388,0.0,1.0,0.8660254037844387,-0.4999999999999998,0.8271893372462497,-0.5619233046832195
2024-05-06 15:00:00+00:00,"(16.068, 108.212)",era5,90.12,7.0,26.77,0.91,2.88,122.55,4.8,1.0,0.0,15,0,127,5,2024,-0.7071067811865471,-0.7071067811865479,0.0,1.0,0.8660254037844387,-0.4999999999999998,0.8271893372462497,-0.5619233046832195
2024-05-06 16:00:00+00:00,"(16.068, 108.212)",era5,90.12,7.0,26.64,0.92,3.06,129.26,5.46,0.98,0.0,16,0,127,5,2024,-0.8660254037844384,-0.5000000000000004,0.0,1.0,0.8660254037844387,-0.4999999999999998,0.8271893372462497,-0.5619233046832195
2024-05-06 17:00:00+00:00,"(16.068, 108.212)",era5,90.12,7.0,26.53,0.93,3.13,135.75,5.9,0.91,0.0,17,0,127,5,2024,-0.9659258262890683,-0.25881904510252063,0.0,1.0,0.8660254037844387,-0.4999999999999998,0.8271893372462497,-0.5619233046832195
2024-05-06 18:00:00+00:00,"(16.068, 108.212)",era5,90.12,7.0,26.3,0.93,3.17,139.11,5.86,0.79,0.0,18,0,127,5,2024,-1.0,-1.8369701987210297e-16,0.0,1.0,0.8660254037844387,-0.4999999999999998,0.8271893372462497,-0.5619233046832195
2024-05-06 19:00:00+00:00,"(16.068, 108.212)",era5,90.12,7.0,26.33,0.94,3.05,139.4,4.68,0.84,0.0,19,0,127,5,2024,-0.9659258262890684,0.2588190451025203,0.0,1.0,0.8660254037844387,-0.4999999999999998,0.8271893372462497,-0.5619233046832195
2024-05-06 20:00:00+00:00,"(16.068, 108.212)",era5,90.12,7.0,26.1,0.94,2.86,138.61,4.53,0.92,0.0,20,0,127,5,2024,-0.8660254037844386,0.5000000000000001,0.0,1.0,0.8660254037844387,-0.4999999999999998,0.8271893372462497,-0.5619233046832195
2024-05-06 21:00:00+00:00,"(16.068, 108.212)",era5,90.12,7.0,26.03,0.94,2.79,137.74,4.55,0.97,0.0,21,0,127,5,2024,-0.7071067811865477,0.7071067811865474,0.0,1.0,0.8660254037844387,-0.4999999999999998,0.8271893372462497,-0.5619233046832195
2024-05-06 22:00:00+00:00,"(16.068, 108.212)",era5,90.12,7.0,26.25,0.94,2.43,144.88,4.55,0.88,0.0,22,0,127,5,2024,-0.5000000000000004,0.8660254037844384,0.0,1.0,0.8660254037844387,-0.4999999999999998,0.8271893372462497,-0.5619233046832195
2024-05-06 23:00:00+00:00,"(16.068, 108.212)",era5,90.12,7.0,26.52,0.92,2.45,152.18,4.75,0.85,0.0,23,0,127,5,2024,-0.25881904510252157,0.9659258262890681,0.0,1.0,0.8660254037844387,-0.4999999999999998,0.8271893372462497,-0.5619233046832195
2024-05-07 00:00:00+00:00,"(16.068, 108.212)",era5,90.12,7.0,27.4,0.88,2.18,149.98,4.94,0.51,0.0,0,1,128,5,2024,0.0,1.0,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,0.8174009818249189,-0.5760691233798758
2024-05-07 01:00:00+00:00,"(16.068, 108.212)",era5,90.12,7.0,27.78,0.85,2.25,142.66,4.96,0.66,0.0,1,1,128,5,2024,0.25881904510252074,0.9659258262890683,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,0.8174009818249189,-0.5760691233798758
2024-05-07 02:00:00+00:00,"(16.068, 108.212)",era5,90.12,7.0,28.89,0.78,2.5,132.98,5.09,0.73,0.0,2,1,128,5,2024,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,0.8174009818249189,-0.5760691233798758
